3.141412e+00,5.578589e-02,1,10000000
3.140991e+00,2.639318e-02,2,10000000
3.139909e+00,1.351500e-02,4,10000000
3.140701e+00,1.115680e-02,8,10000000
3.139808e+00,9.157181e-03,16,10000000
3.138266e+00,8.564949e-03,32,10000000
3.141146e+00,8.382797e-03,64,10000000
3.138150e+00,9.703875e-03,128,10000000
3.136205e+00,9.297490e-02,256,10000000
3.141412e+00,5.249405e-02,1,10000000
3.140991e+00,2.620387e-02,2,10000000
3.139909e+00,1.351690e-02,4,10000000
3.140701e+00,1.113510e-02,8,10000000
3.139808e+00,1.116800e-02,16,10000000
3.138266e+00,8.538961e-03,32,10000000
3.141146e+00,8.664131e-03,64,10000000
3.138150e+00,1.148510e-02,128,10000000
3.136205e+00,1.525092e-02,256,10000000
3.141412e+00,5.225801e-02,1,10000000
3.140991e+00,2.668905e-02,2,10000000
3.139909e+00,1.347780e-02,4,10000000
3.140701e+00,1.109290e-02,8,10000000
3.139808e+00,9.104013e-03,16,10000000
3.138266e+00,8.529902e-03,32,10000000
3.141146e+00,8.127928e-03,64,10000000
3.138150e+00,1.034021e-02,128,10000000
3.136205e+00,1.550007e-02,256,10000000
3.141412e+00,5.357504e-02,1,10000000
3.140991e+00,2.673221e-02,2,10000000
3.139909e+00,1.347804e-02,4,10000000
3.140701e+00,1.104808e-02,8,10000000
3.139808e+00,9.928942e-03,16,10000000
3.138266e+00,8.544207e-03,32,10000000
3.141146e+00,8.131981e-03,64,10000000
3.138150e+00,1.104712e-02,128,10000000
3.136205e+00,1.506901e-02,256,10000000
3.141412e+00,5.299687e-02,1,10000000
3.140991e+00,2.682805e-02,2,10000000
3.139909e+00,1.330805e-02,4,10000000
3.140701e+00,1.109099e-02,8,10000000
3.139808e+00,1.192403e-02,16,10000000
3.138266e+00,8.533001e-03,32,10000000
3.141146e+00,8.150816e-03,64,10000000
3.138150e+00,9.963036e-03,128,10000000
3.136205e+00,1.612210e-02,256,10000000
3.141412e+00,5.404019e-02,1,10000000
3.140991e+00,2.667499e-02,2,10000000
3.139909e+00,1.319218e-02,4,10000000
3.140701e+00,1.108694e-02,8,10000000
3.139808e+00,9.099007e-03,16,10000000
3.138266e+00,8.508921e-03,32,10000000
3.141146e+00,8.141041e-03,64,10000000
3.138150e+00,9.993076e-03,128,10000000
3.136205e+00,1.710701e-02,256,10000000
3.141412e+00,5.957294e-02,1,10000000
3.140991e+00,2.652216e-02,2,10000000
3.139909e+00,1.351905e-02,4,10000000
3.140701e+00,1.109004e-02,8,10000000
3.139808e+00,1.113415e-02,16,10000000
3.138266e+00,8.557081e-03,32,10000000
3.141146e+00,8.226156e-03,64,10000000
3.138150e+00,1.068592e-02,128,10000000
3.136205e+00,1.541305e-02,256,10000000
3.141412e+00,5.238485e-02,1,10000000
3.140991e+00,2.661586e-02,2,10000000
3.139909e+00,1.332498e-02,4,10000000
3.140701e+00,1.109004e-02,8,10000000
3.139808e+00,9.255886e-03,16,10000000
3.138266e+00,8.580208e-03,32,10000000
3.141146e+00,8.135080e-03,64,10000000
3.138150e+00,1.144099e-02,128,10000000
3.136205e+00,1.685119e-02,256,10000000
3.141412e+00,5.342317e-02,1,10000000
3.140991e+00,2.666998e-02,2,10000000
3.139909e+00,1.302218e-02,4,10000000
3.140701e+00,1.116705e-02,8,10000000
3.139808e+00,1.119804e-02,16,10000000
3.138266e+00,8.640051e-03,32,10000000
3.141146e+00,1.044893e-02,64,10000000
3.138150e+00,1.003504e-02,128,10000000
3.136205e+00,1.629901e-02,256,10000000
3.141412e+00,5.209398e-02,1,10000000
3.140991e+00,2.674794e-02,2,10000000
3.139909e+00,1.355910e-02,4,10000000
3.140701e+00,1.109099e-02,8,10000000
3.139808e+00,9.080887e-03,16,10000000
3.138266e+00,8.515835e-03,32,10000000
3.141146e+00,8.121014e-03,64,10000000
3.138150e+00,1.004696e-02,128,10000000
3.136205e+00,1.560402e-02,256,10000000
